ID;gz_id;foreignkey;foreignsite;foreignID;foreignprefix
13117;1004970;whg:172623;whg;172623;https://whgazetteer.org/places/
13118;1004969;whg:172622;whg;172622;https://whgazetteer.org/places/
13119;1004968;whg:172621;whg;172621;https://whgazetteer.org/places/
13120;1004967;whg:172620;whg;172620;https://whgazetteer.org/places/
13121;1004966;whg:172619;whg;172619;https://whgazetteer.org/places/
13122;1004965;whg:172618;whg;172618;https://whgazetteer.org/places/
13123;1004964;whg:172617;whg;172617;https://whgazetteer.org/places/
13124;1004963;whg:172616;whg;172616;https://whgazetteer.org/places/
13125;1004962;whg:172615;whg;172615;https://whgazetteer.org/places/
13126;1004961;whg:172614;whg;172614;https://whgazetteer.org/places/
13127;1004960;whg:172613;whg;172613;https://whgazetteer.org/places/
13128;1004959;whg:172612;whg;172612;https://whgazetteer.org/places/
13129;1004958;whg:172611;whg;172611;https://whgazetteer.org/places/
13130;1004957;gn:8581988;gn;8581988;https://www.geonames.org/
13131;1004957;wd:Q1998061;wd;Q1998061;https://www.wikidata.org/wiki/
13132;1004957;whg:172610;whg;172610;https://whgazetteer.org/places/
13133;1004955;whg:172609;whg;172609;https://whgazetteer.org/places/
13134;1004954;whg:172608;whg;172608;https://whgazetteer.org/places/
13135;1004953;whg:172607;whg;172607;https://whgazetteer.org/places/
13136;1004952;whg:172606;whg;172606;https://whgazetteer.org/places/
13137;1004951;whg:172605;whg;172605;https://whgazetteer.org/places/
13138;1004950;whg:172604;whg;172604;https://whgazetteer.org/places/
13139;1004949;whg:172603;whg;172603;https://whgazetteer.org/places/
13140;1004948;whg:172602;whg;172602;https://whgazetteer.org/places/
13141;1004947;whg:172601;whg;172601;https://whgazetteer.org/places/
13142;1004946;whg:172600;whg;172600;https://whgazetteer.org/places/
13143;1004945;loc:n82154804;loc;n82154804;https://lccn.loc.gov/
13144;1004945;wd:Q738303;wd;Q738303;https://www.wikidata.org/wiki/
13145;1004945;gn:3520339;gn;3520339;https://www.geonames.org/
13146;1004945;viaf:152471791;viaf;152471791;http://viaf.org/viaf/
13147;1004945;whg:172599;whg;172599;https://whgazetteer.org/places/
13148;1004944;whg:172598;whg;172598;https://whgazetteer.org/places/
13149;1004943;whg:172597;whg;172597;https://whgazetteer.org/places/
13150;1004942;whg:172596;whg;172596;https://whgazetteer.org/places/
13151;1004941;whg:172595;whg;172595;https://whgazetteer.org/places/
13152;1004940;whg:172593;whg;172593;https://whgazetteer.org/places/
13153;1004940;whg:172594;whg;172594;https://whgazetteer.org/places/
13154;1004939;wd:Q7123753;wd;Q7123753;https://www.wikidata.org/wiki/
13155;1004939;gn:8583477;gn;8583477;https://www.geonames.org/
13156;1004939;whg:172592;whg;172592;https://whgazetteer.org/places/
13157;1004938;whg:172591;whg;172591;https://whgazetteer.org/places/
13158;1004937;whg:172590;whg;172590;https://whgazetteer.org/places/
13159;1004936;whg:172589;whg;172589;https://whgazetteer.org/places/
13160;1004935;whg:172588;whg;172588;https://whgazetteer.org/places/
13161;1004934;gn:8583471;gn;8583471;https://www.geonames.org/
13162;1004934;wd:Q3849640;wd;Q3849640;https://www.wikidata.org/wiki/
13163;1004934;whg:172587;whg;172587;https://whgazetteer.org/places/
13164;1004933;whg:172586;whg;172586;https://whgazetteer.org/places/
13165;1004933;whg:172585;whg;172585;https://whgazetteer.org/places/
13166;1004932;whg:172584;whg;172584;https://whgazetteer.org/places/
13167;1004931;whg:172583;whg;172583;https://whgazetteer.org/places/
13168;1004930;whg:172582;whg;172582;https://whgazetteer.org/places/
13169;1004929;whg:172581;whg;172581;https://whgazetteer.org/places/
13170;1004928;whg:172580;whg;172580;https://whgazetteer.org/places/
13171;1004927;whg:172579;whg;172579;https://whgazetteer.org/places/
13172;1004926;whg:172578;whg;172578;https://whgazetteer.org/places/
13173;1004926;whg:172577;whg;172577;https://whgazetteer.org/places/
13174;1004925;loc:no99032790;loc;no99032790;https://lccn.loc.gov/
13175;1004925;wd:Q745811;wd;Q745811;https://www.wikidata.org/wiki/
13176;1004925;gn:3483197;gn;3483197;https://www.geonames.org/
13177;1004925;whg:172576;whg;172576;https://whgazetteer.org/places/
13178;1004924;whg:172575;whg;172575;https://whgazetteer.org/places/
13179;1004923;gn:3530088;gn;3530088;https://www.geonames.org/
13180;1004923;wd:Q20226524;wd;Q20226524;https://www.wikidata.org/wiki/
13181;1004923;whg:172574;whg;172574;https://whgazetteer.org/places/
13182;1004922;whg:172573;whg;172573;https://whgazetteer.org/places/
13183;1004920;whg:172572;whg;172572;https://whgazetteer.org/places/
13184;1004919;wd:Q27798247;wd;Q27798247;https://www.wikidata.org/wiki/
13185;1004919;gn:3519583;gn;3519583;https://www.geonames.org/
13186;1004919;whg:172571;whg;172571;https://whgazetteer.org/places/
13187;1004918;whg:172570;whg;172570;https://whgazetteer.org/places/
13188;1004917;gn:3531764;gn;3531764;https://www.geonames.org/
13189;1004917;wd:Q20224452;wd;Q20224452;https://www.wikidata.org/wiki/
13190;1004917;whg:172569;whg;172569;https://whgazetteer.org/places/
13191;1004916;loc:no96003035;loc;no96003035;https://lccn.loc.gov/
13192;1004916;gn:3531865;gn;3531865;https://www.geonames.org/
13193;1004916;wd:Q20147277;wd;Q20147277;https://www.wikidata.org/wiki/
13194;1004916;gn:3531862;gn;3531862;https://www.geonames.org/
13195;1004916;wd:Q2038325;wd;Q2038325;https://www.wikidata.org/wiki/
13196;1004916;wd:Q20147277;wd;Q20147277;https://www.wikidata.org/wiki/
13197;1004916;whg:172568;whg;172568;https://whgazetteer.org/places/
13198;1004915;wd:Q1998028;wd;Q1998028;https://www.wikidata.org/wiki/
13199;1004915;gn:8583454;gn;8583454;https://www.geonames.org/
13200;1004915;whg:172567;whg;172567;https://whgazetteer.org/places/
13201;1004914;whg:172566;whg;172566;https://whgazetteer.org/places/
13202;1004913;whg:172565;whg;172565;https://whgazetteer.org/places/
13203;1004912;whg:172564;whg;172564;https://whgazetteer.org/places/
13204;1004910;wd:Q434225;wd;Q434225;https://www.wikidata.org/wiki/
13205;1004910;gn:8583452;gn;8583452;https://www.geonames.org/
13206;1004910;wd:Q2475148;wd;Q2475148;https://www.wikidata.org/wiki/
13207;1004910;gn:3533005;gn;3533005;https://www.geonames.org/
13208;1004910;whg:172563;whg;172563;https://whgazetteer.org/places/
13209;1004909;whg:172562;whg;172562;https://whgazetteer.org/places/
13210;1004908;whg:172561;whg;172561;https://whgazetteer.org/places/
13211;1004907;gn:4004898;gn;4004898;https://www.geonames.org/
13212;1004907;loc:n79115516;loc;n79115516;https://lccn.loc.gov/
13213;1004907;viaf:145406494;viaf;145406494;http://viaf.org/viaf/
13214;1004907;wd:Q189138;wd;Q189138;https://www.wikidata.org/wiki/
13215;1004907;whg:172559;whg;172559;https://whgazetteer.org/places/
13216;1004907;wd:Q189138;wd;Q189138;https://www.wikidata.org/wiki/
13217;1004907;viaf:145406494;viaf;145406494;http://viaf.org/viaf/
13218;1004907;gn:4004898;gn;4004898;https://www.geonames.org/
13219;1004907;loc:n79115516;loc;n79115516;https://lccn.loc.gov/
13220;1004907;whg:172560;whg;172560;https://whgazetteer.org/places/
13221;1004906;whg:172558;whg;172558;https://whgazetteer.org/places/
13222;1004905;wd:Q27784862;wd;Q27784862;https://www.wikidata.org/wiki/
13223;1004905;gn:4006133;gn;4006133;https://www.geonames.org/
13224;1004905;loc:n93118436;loc;n93118436;https://lccn.loc.gov/
13225;1004905;wd:Q27784862;wd;Q27784862;https://www.wikidata.org/wiki/
13226;1004905;wd:Q1470224;wd;Q1470224;https://www.wikidata.org/wiki/
13227;1004905;whg:172557;whg;172557;https://whgazetteer.org/places/
13228;1004904;gn:3985338;gn;3985338;https://www.geonames.org/
13229;1004904;wd:Q3311516;wd;Q3311516;https://www.wikidata.org/wiki/
13230;1004904;whg:172556;whg;172556;https://whgazetteer.org/places/
13231;1004903;whg:172555;whg;172555;https://whgazetteer.org/places/
13232;1004902;whg:172554;whg;172554;https://whgazetteer.org/places/
13233;1004901;whg:172553;whg;172553;https://whgazetteer.org/places/
13234;1004900;whg:172552;whg;172552;https://whgazetteer.org/places/
13235;1004899;whg:172551;whg;172551;https://whgazetteer.org/places/
13236;1004898;whg:172550;whg;172550;https://whgazetteer.org/places/
13237;1004897;whg:172549;whg;172549;https://whgazetteer.org/places/
13238;1004896;whg:172548;whg;172548;https://whgazetteer.org/places/
13239;1004895;whg:172547;whg;172547;https://whgazetteer.org/places/
13240;1004894;whg:172546;whg;172546;https://whgazetteer.org/places/
13241;1004893;wd:Q26590;wd;Q26590;https://www.wikidata.org/wiki/
13242;1004893;viaf:143083035;viaf;143083035;http://viaf.org/viaf/
13243;1004893;loc:n82000742;loc;n82000742;https://lccn.loc.gov/
13244;1004893;wd:Q26590;wd;Q26590;https://www.wikidata.org/wiki/
13245;1004893;gn:4013708;gn;4013708;https://www.geonames.org/
13246;1004893;whg:172545;whg;172545;https://whgazetteer.org/places/
13247;1004891;whg:172544;whg;172544;https://whgazetteer.org/places/
13248;1004890;whg:172543;whg;172543;https://whgazetteer.org/places/
13249;1004888;whg:172542;whg;172542;https://whgazetteer.org/places/
13250;1004887;whg:172541;whg;172541;https://whgazetteer.org/places/
13251;1004885;whg:172540;whg;172540;https://whgazetteer.org/places/
13252;1004881;whg:172539;whg;172539;https://whgazetteer.org/places/
13253;1004880;gn:4017987;gn;4017987;https://www.geonames.org/
13254;1004880;wd:Q3311329;wd;Q3311329;https://www.wikidata.org/wiki/
13255;1004880;whg:172538;whg;172538;https://whgazetteer.org/places/
13256;1004879;wd:Q7911880;wd;Q7911880;https://www.wikidata.org/wiki/
13257;1004879;gn:3980622;gn;3980622;https://www.geonames.org/
13258;1004879;whg:172537;whg;172537;https://whgazetteer.org/places/
13259;1004878;whg:172536;whg;172536;https://whgazetteer.org/places/
13260;1004877;whg:172535;whg;172535;https://whgazetteer.org/places/
13261;1004876;whg:172534;whg;172534;https://whgazetteer.org/places/
13262;1004875;whg:172533;whg;172533;https://whgazetteer.org/places/
13263;1004874;whg:172532;whg;172532;https://whgazetteer.org/places/
13264;1004873;whg:172531;whg;172531;https://whgazetteer.org/places/
13265;1004872;whg:172530;whg;172530;https://whgazetteer.org/places/
13266;1004871;gn:3980586;gn;3980586;https://www.geonames.org/
13267;1004871;wd:Q2651632;wd;Q2651632;https://www.wikidata.org/wiki/
13268;1004871;gn:8584006;gn;8584006;https://www.geonames.org/
13269;1004871;whg:172529;whg;172529;https://whgazetteer.org/places/
13270;1004870;wd:Q1998803;wd;Q1998803;https://www.wikidata.org/wiki/
13271;1004870;gn:8583995;gn;8583995;https://www.geonames.org/
13272;1004870;loc:n2006040617;loc;n2006040617;https://lccn.loc.gov/
13273;1004870;whg:172528;whg;172528;https://whgazetteer.org/places/
13274;1004869;wd:Q3310766;wd;Q3310766;https://www.wikidata.org/wiki/
13275;1004869;gn:3994216;gn;3994216;https://www.geonames.org/
13276;1004869;whg:172527;whg;172527;https://whgazetteer.org/places/
13277;1004868;gn:3995490;gn;3995490;https://www.geonames.org/
13278;1004868;wd:Q10296229;wd;Q10296229;https://www.wikidata.org/wiki/
13279;1004868;whg:172526;whg;172526;https://whgazetteer.org/places/
13280;1004867;whg:172525;whg;172525;https://whgazetteer.org/places/
13281;1004866;whg:172524;whg;172524;https://whgazetteer.org/places/
13282;1004865;whg:172523;whg;172523;https://whgazetteer.org/places/
13283;1004864;whg:172522;whg;172522;https://whgazetteer.org/places/
13284;1004863;whg:172521;whg;172521;https://whgazetteer.org/places/
13285;1004862;whg:172520;whg;172520;https://whgazetteer.org/places/
13286;1004861;wd:Q1951053;wd;Q1951053;https://www.wikidata.org/wiki/
13287;1004861;gn:3522156;gn;3522156;https://www.geonames.org/
13288;1004861;loc:no99044751;loc;no99044751;https://lccn.loc.gov/
13289;1004861;whg:172519;whg;172519;https://whgazetteer.org/places/
13290;1004860;wd:Q4450198;wd;Q4450198;https://www.wikidata.org/wiki/
13291;1004860;gn:8583448;gn;8583448;https://www.geonames.org/
13292;1004860;loc:nr98007504;loc;nr98007504;https://lccn.loc.gov/
13293;1004860;gn:3516439;gn;3516439;https://www.geonames.org/
13294;1004860;whg:172518;whg;172518;https://whgazetteer.org/places/
13295;1004859;whg:172517;whg;172517;https://whgazetteer.org/places/
13296;1004858;whg:172516;whg;172516;https://whgazetteer.org/places/
13297;1004857;gn:8583635;gn;8583635;https://www.geonames.org/
13298;1004857;viaf:60144648422201087350;viaf;60144648422201087350;http://viaf.org/viaf/
13299;1004857;wd:Q61320;wd;Q61320;https://www.wikidata.org/wiki/
13300;1004857;loc:n82039957;loc;n82039957;https://lccn.loc.gov/
13301;1004857;whg:172515;whg;172515;https://whgazetteer.org/places/
13302;1004856;whg:172514;whg;172514;https://whgazetteer.org/places/
13303;1004855;wd:Q1801321;wd;Q1801321;https://www.wikidata.org/wiki/
13304;1004855;gn:8581921;gn;8581921;https://www.geonames.org/
13305;1004855;loc:n82154177;loc;n82154177;https://lccn.loc.gov/
13306;1004855;gn:3988214;gn;3988214;https://www.geonames.org/
13307;1004855;whg:172513;whg;172513;https://whgazetteer.org/places/
13308;1004854;whg:172512;whg;172512;https://whgazetteer.org/places/
13309;1004853;whg:172511;whg;172511;https://whgazetteer.org/places/
13310;1004852;whg:172510;whg;172510;https://whgazetteer.org/places/
13311;1004851;whg:172509;whg;172509;https://whgazetteer.org/places/
13312;1004850;whg:172508;whg;172508;https://whgazetteer.org/places/
13313;1004849;wd:Q1007232;wd;Q1007232;https://www.wikidata.org/wiki/
13314;1004849;loc:n78092143;loc;n78092143;https://lccn.loc.gov/
13315;1004849;gn:3530757;gn;3530757;https://www.geonames.org/
13316;1004849;viaf:60144898592950290151;viaf;60144898592950290151;http://viaf.org/viaf/
13317;1004849;whg:172507;whg;172507;https://whgazetteer.org/places/
13318;1004848;whg:172506;whg;172506;https://whgazetteer.org/places/
13319;1004847;gn:3518683;gn;3518683;https://www.geonames.org/
13320;1004847;wd:Q1696230;wd;Q1696230;https://www.wikidata.org/wiki/
13321;1004847;whg:172505;whg;172505;https://whgazetteer.org/places/
13322;1004845;whg:172504;whg;172504;https://whgazetteer.org/places/
13323;1004844;whg:172503;whg;172503;https://whgazetteer.org/places/
13324;1004843;whg:172502;whg;172502;https://whgazetteer.org/places/
13325;1004842;whg:172501;whg;172501;https://whgazetteer.org/places/
13326;1004841;whg:172500;whg;172500;https://whgazetteer.org/places/
13327;1004840;whg:172499;whg;172499;https://whgazetteer.org/places/
13328;1004839;whg:172498;whg;172498;https://whgazetteer.org/places/
13329;1004838;whg:172497;whg;172497;https://whgazetteer.org/places/
13330;1004837;whg:172496;whg;172496;https://whgazetteer.org/places/
13331;1004836;whg:172495;whg;172495;https://whgazetteer.org/places/
13332;1004835;whg:172494;whg;172494;https://whgazetteer.org/places/
13333;1004834;whg:172493;whg;172493;https://whgazetteer.org/places/
13334;1004833;whg:172492;whg;172492;https://whgazetteer.org/places/
13335;1004832;whg:172491;whg;172491;https://whgazetteer.org/places/
13336;1004831;whg:172490;whg;172490;https://whgazetteer.org/places/
13337;1004830;whg:172489;whg;172489;https://whgazetteer.org/places/
13338;1004829;whg:172488;whg;172488;https://whgazetteer.org/places/
13339;1004828;whg:172487;whg;172487;https://whgazetteer.org/places/
13340;1004827;whg:172486;whg;172486;https://whgazetteer.org/places/
13341;1004826;whg:172485;whg;172485;https://whgazetteer.org/places/
13342;1004825;whg:172484;whg;172484;https://whgazetteer.org/places/
13343;1004824;whg:172483;whg;172483;https://whgazetteer.org/places/
13344;1004823;whg:172482;whg;172482;https://whgazetteer.org/places/
13345;1004822;whg:172481;whg;172481;https://whgazetteer.org/places/
13346;1004821;whg:172480;whg;172480;https://whgazetteer.org/places/
13347;1004820;whg:172479;whg;172479;https://whgazetteer.org/places/
13348;1004819;whg:172478;whg;172478;https://whgazetteer.org/places/
13349;1004818;whg:172477;whg;172477;https://whgazetteer.org/places/
13350;1004817;whg:172476;whg;172476;https://whgazetteer.org/places/
13351;1004816;whg:172475;whg;172475;https://whgazetteer.org/places/
13352;1004815;whg:172474;whg;172474;https://whgazetteer.org/places/
13353;1004814;whg:172473;whg;172473;https://whgazetteer.org/places/
13354;1004812;whg:172472;whg;172472;https://whgazetteer.org/places/
13355;1004811;whg:172471;whg;172471;https://whgazetteer.org/places/
13356;1004810;whg:172470;whg;172470;https://whgazetteer.org/places/
13357;1004809;whg:172469;whg;172469;https://whgazetteer.org/places/
13358;1004808;whg:172468;whg;172468;https://whgazetteer.org/places/
13359;1004807;whg:172467;whg;172467;https://whgazetteer.org/places/
13360;1004806;whg:172466;whg;172466;https://whgazetteer.org/places/
13361;1004805;whg:172465;whg;172465;https://whgazetteer.org/places/
13362;1004804;whg:172464;whg;172464;https://whgazetteer.org/places/
13363;1004803;whg:172463;whg;172463;https://whgazetteer.org/places/
13364;1004802;wd:Q975650;wd;Q975650;https://www.wikidata.org/wiki/
13365;1004802;viaf:155975019;viaf;155975019;http://viaf.org/viaf/
13366;1004802;gn:4722145;gn;4722145;https://www.geonames.org/
13367;1004802;loc:n83052669;loc;n83052669;https://lccn.loc.gov/
13368;1004802;whg:172462;whg;172462;https://whgazetteer.org/places/
