Entidad;Nombre completo;START;START_ex;END;END_ex;Wikilink_tipo
JUVECACA;Jurisdiccion de Caracas;1567;exact;1576;exact;jurisdiccion
JUVECACO;Jurisdiccion cabecera de Coro;1525;exact;1544;exact;cabecera
JUVECATO;Jurisdiccion cabecera de Tocuyo;1545;exact;1576;exact;cabecera
JUVECUCU;Jurisdiccion de Cumana;1562;exact;1567;exact;jurisdiccion
JUVEMCMC;Jurisdiccion de Maracaibo;1574;exact;1681;exact;jurisdiccion
PRQUCU00;Tenencia de corregimiento-Jurisdiccion de Cuenca;1557;exact;1579;exact;jurisdiccion
PRQUES00;Gobernacion de Santiago de Esmeraldas;1588;ca;1605;not_before;gobernacion
PRQUES00;Provincia de Esmeraldas;1564;ca;1587;exact;provincia
PRQUGQ00;Tenencia de gobierno-Jurisdiccion de Santiago;1534;exact;1551;exact;jurisdiccion
PRQUJA00;Tenencia de corregimiento de Jaen;1549;exact;1581;not_before;jurisdiccion
JUQUGQCA;Tenencia de gobierno de Caraquez;1562;exact;1589;exact;jurisdiccion
JUQUGQCA;Provincia de Caraquez;1590;exact;1615;exact;agregado
JUQUGQCA;Alcaldia Mayor de Bodegas de Caraquez;1616;exact;1629;exact;alcaldia_mayor
JUQUGQPB;Tenencia de gobierno de Puebloviejo;1802;exact;1808;hgis;partido
JUQUGQPV;Tenencia de gobierno de Puerto Viejo;1535;exact;1551;exct;jurisdiccion
PRQUYA00;Corregimiento de Yaguarzongo;1593;exact;1617;exact;corregimiento
PTQUYAZA;Tenencia de corregimiento de Zamora;1549;exact;1599;arbitrary;jurisdiccion
JUQULOLO;Tenencia de corregimiento de Loja;1548;exact;1581;exact;jurisdiccion
PTQUPOMO;Jurisdiccion de Mocoa;1651;exact;1690;not_before;jurisdiccion
JUQULTLT;Tenencia de corregimiento de La Tacunga;1584;exact;1598;exact;jurisdiccion
JUQURBRB;Tenencia de corregimiento de Riobamba;1534;exact;1564;not_before;jurisdiccion
JUQURBRB;Corregimiento de indios de Riobamba;1565;not_before;1588;exact;corregimiento
JUQUOTOT;Tenencia de corregimiento de Otavalo;1535;exact;1564;not_before;jurisdiccion
JUQUCHCH;Tenencia de corregimiento de Chimbo;1111;start;1564;not_before;jurisdiccion
SENEMV00;Marquesado secuestrado de El Valle;1574;exact;1592;exact;senorio
SENEMV00;Marquesado de El Valle;1593;exact;1706;exact;senorio
SENEMV00;Marquesado secuestrado de El Valle;1707;exact;1725;exact;senorio
JUNEMXIT;Corregimiento de Iscateupan;1534;ca;1670;not_after;corregimiento
JUNEMXZP;Corregimiento de Zacualpan;1536;exact;1543;not_before;corregimiento
JUNEMXZP;Corregimiento de Iztapan;1544;ca;1562;ca;corregimiento
JUNEMXZP;Alcaldia Mayor de Zacualpan;1563;ca;1670;ca;alcaldia_mayor
JUNEMXMI;Corregimiento de Mizquiaguala;1561;arbitrary;1689;ca;corregimiento
JUNEMXOT;Corregimiento de Otumba;1531;exact;1635;ca;corregimiento
JUNEVCOR;Corregimiento de Tequila;1531;not_before;1574;ca;corregimiento
JUNEVCOR;Corregimiento de Orizaba;1575;ca;1639;ca;corregimiento
JCNEMXOS;Corregimiento de Ostotipac;1545;exact;1555;ca;corregimiento
JUNEMXPA;Alcaldia Mayor-Corregimiento de Pachuca;1552;ca;1599;arbitrary;alcaldia_mayor
JUNEMXPA;Corregimiento de Tizayuca y Zapotlan;1531;exact;1551;ca;corregimiento
JUNEPUAH;Corregimiento de Aguatlan;1532;exact;1680;ca;corregimiento
JUNESLVA;Jurisdiccion de Valles;1533;exact;1578;ca;jurisdiccion
JUNESLVA;Alcaldia Mayor de Valles;1579;ca;1694;ca;alcaldia_mayor
JUNEOAVA;Alcaldia Mayor de Zapotecas;1529;exact;1599;arbitrary;alcaldia_mayor
JUNEOAVA;Jurisdiccion de Villa Alta;1527;exact;1528;exact;jurisdiccion
JCNEVCPA;Corregimiento de Tlapacoya;1534;exact;1550;not_before;corregimiento
JUNEVCXA;Corregimiento de Chapultepec y Maltrata;1531;not_before;1557;ca;corregimiento
JUNEVCXA;Alcaldia Mayor de Xalapa;1558;exact;1679;ca;alcaldia_mayor
JUNEVCJA;Corregimiento de Jalacingo;1535;exact;1620;not_after;corregimiento
JUNEVCJA;Alcaldia Mayor de Jalacingo;1621;not_after;1679;ca;alcaldia_mayor
JUNEOAJI;Corregimiento de Jicayan;1544;exact;1581;exact;corregimiento
JUNEOAJI;Alcaldia Mayor de Jicayan;1582;exact;1599;arbitrary;alcaldia_mayor
JUNEPUTJ;Corregimiento de Iztepeque;1533;exact;1543;ca;corregimiento
JUNEPUTJ;Corregimiento de Xonotla y Tetela;1544;ca;1659;ca;corregimiento
JUNEPUZM;Corregimiento de Hueytlalpan;1531;exact;1532;exact;corregimiento
JUNEPUZM;Corregimiento de Hueytlalpan;1533;exact;1555;exact;corregimiento
JUNEPUZM;Alcaldia Mayor de Hueytlalpan;1556;exact;1618;not_after;alcaldia_mayor
JUNEPUZM;Alcaldia Mayor de Zacatlan;1619;not_after;1732;ca;alcaldia_mayor
JUNEMIZA;Alcaldia Mayor de Zamora;1574;exact;1691;ca;alcaldia_mayor
JUNEMIZA;Corregimiento de Jacona;1544;exact;1573;exact;corregimiento
JUNEMXZM;Corregimiento de Citlaltepeque;1561;not_before;1626;not_after;corregimiento
JUNEMXZM;Corregimiento de Xilocingo;1627;not_after;1690;arbitrary;corregimiento
JUNEMXTC;Alcaldia Mayor de Tenayuca;1573;exact;1594;ca;alcaldia_mayor
JUNEMXTG;Corregimiento de Singuiluca;1557;not_after;1574;exact;corregimiento
JUNEMXTY;Corregimiento de Totolapa;1532;exact;1537;exact;corregimiento
JUNEMXTY;Corregimiento de Totolapa;1545;exact;1653;not_after;corregimiento
JUNEMXTY;Corregimiento-Alcaldia Mayor de Tlayacapa;1654;not_after;1670;not_after;alcaldia_mayor
JUNEMIJT;Corregimiento de Jaso y Teremendo;1532;exact;1688;ca;corregimiento
JUNEMITI;Corregimiento de Tiripetio;1551;not_after;1599;ca;corregimiento
JUNEMIZP;Corregimiento de Ucareo;1536;exact;1537;exact;corregimiento
JUNEMITZ;Corregimiento de Tlazazalca;1534;exact;1599;ca;corregimiento
JCNEMICP;Corregimiento de Capula;1534;ca;1599;ca;corregimiento
JUNEMIHQ;Corregimiento de Huaniqueo;1534;ca;1537;ca;corregimiento
JUNEMIHQ;Corregimiento de Huaniqueo;1545;ca;1599;ca;corregimiento
JCNEMINE;Corregimiento de Necotlan;1545;ca;1599;ca;corregimiento
JCNEMIZZ;Corregimiento de Tzintzuntzan;1595;ca;1599;ca;corregimiento
JCNEMICH;Corregimiento de Chocandiro;1597;ca;1599;ca;corregimiento
JUNEMXMI;Corregimiento de Atengo;1531;ca;1560;arbitrary;corregimiento
JCNEOAZO;Corregimiento de Zoyaltepec;1560;not_after;1599;ca;corregimiento
JCNEOAAM;Corregimiento de Amoltepec;1545;exact;1579;not_after;corregimiento
JCNEOAGU;Corregimiento de Guautla;1563;ca;1599;ca;corregimiento
JUNEOATV;Corregimiento de Macuilsuchil;1531;exact;1679;ca;corregimiento
JCNEOAPC;Corregimiento de Puctla;1569;not_after;1579;not_before;corregimiento
JCNEVCTL;Corregimiento de Tlacotalpa;1541;exact;1569;ca;corregimiento
JCNEVCTL;Alcaldia Mayor de Tlacotalpa;1570;ca;1594;ca;alcaldia_mayor
JCNEVCTL;Alcaldia Mayor de Tlacotalpa;1595;exact;1610;not_before;alcaldia_mayor
JUNEMXIH;Alcaldia Mayor de Valle de Matalcingo;1542;exact;1554;exact;alcaldia_mayor
JUNEMXTO;Tenencia de Alcaldia Mayor de Toluca;1542;exact;1554;exact;jurisdiccion
JUNEMXTO;Corregimiento de Toluca;1597;exact;1678;ca;corregimiento
JUNEMXTO;Alcaldia Mayor de Toluca;1592;exact;1596;exact;alcaldia_mayor
JCNEZPGU;Corregimiento de Guaticamones;1531;ca;1599;ca;corregimiento
JCNEZPHH;Corregimiento de Hueycatepec;1531;ca;1599;ca;corregimiento
JCNEZPIX;Corregimiento de Ixcuintepec;1531;ca;1599;ca;corregimiento
JCNEZPLA;Corregimiento de Lalana;1531;ca;1599;ca;corregimiento
JCNEZPME;Corregimiento de Metepec;1531;ca;1599;ca;corregimiento
JCNEZPNE;Corregimiento de Nestepec;1531;ca;1599;ca;corregimiento
JCNEZPQU;Corregimiento de Quezalapa;1531;ca;1599;ca;corregimiento
JCNEZPNA;Corregimiento de Nanacatepec;1531;ca;1599;ca;corregimiento
JCNEZPXA;Corregimiento de Xaltepec;1531;ca;1599;ca;corregimiento
JCNEZPTI;Corregimiento de Tiltepec;1531;ca;1599;ca;corregimiento
JCNEZPTL;Corregimiento de Tlahuitoltepec;1531;ca;1599;ca;corregimiento
JCNEZTAX;Corregimiento de Axalo;1578;exact;1599;ca;corregimiento
JCNEZTAY;Corregimiento de Ayutla;1534;exact;1599;ca;corregimiento
JCNEZTCA;Corregimiento de Cacalutla;1534;exact;1579;not_after;corregimiento
JCNEZTCY;Corregimiento de Cayaco;1575;ca;1599;ca;corregimiento
JCNEZTCG;Corregimiento de Ciguatanejo;1545;exact;1579;not_after;corregimiento
JCNEZTCT;Corregimiento de Ciguatlan;1560;ca;1579;not_after;corregimiento
JCNEZTCM;Corregimiento de Ciutla;1560;ca;1579;not_after;corregimiento
JCNEZTCO;Corregimiento de Coyuca;1534;exact;1579;not_after;corregimiento
JCNEZTCU;Corregimiento de Cuacuatlan;1544;ca;1599;ca;corregimiento
JCNEZTME;Corregimiento de Mechia;1550;ca;1599;ca;corregimiento
JCNEZTMX;Corregimiento de Mexcaluacan;1545;ca;1579;not_after;corregimiento
JCNEZTNE;Corregimiento de Nexpa;1538;exact;1579;not_after;corregimiento
JCNEZTPA;Corregimiento de Pantla;1534;exact;1599;ca;corregimiento
JCNEZTPE;Corregimiento de Petatlan;1545;exact;1599;ca;corregimiento
JCNEZTPO;Corregimiento de Pochutla;1560;exact;1599;ca;corregimiento
JCNEZTTE;Corregimiento de Tecomatlan;1545;exact;1599;ca;corregimiento
JCNEZTTT;Corregimiento de Texupan;1534;exact;1599;ca;corregimiento
JCNEZTXI;Corregimiento de Xiguacan;1544;exact;1579;not_after;corregimiento
JCNEZTZA;Corregimiento de Zacualpa;1536;exact;1579;not_after;corregimiento
JCNEZTZO;Corregimiento de Zoyatlan;1568;exact;1599;ca;corregimiento
JCNECOAL;Corregimiento de Alima;1531;not_before;1590;ca;corregimiento
JCNECOES;Corregimiento de Escayamoca;1531;not_before;1590;ca;corregimiento
JCNECOIH;Corregimiento de Ixtlahuaca;1531;not_before;1590;ca;corregimiento
JCNECOTA;Corregimiento de Tamala;1531;not_before;1590;ca;corregimiento
JCNECOTC;Corregimiento de Tecoman;1531;not_before;1566;not_after;corregimiento
JCNECOTP;Corregimiento de Tepetitongo;1531;not_before;1590;ca;corregimiento
JCNECOZA;Corregimiento de Zalagua;1531;not_before;1566;not_after;corregimiento
JCNECOAC;Corregimiento de Acautlan;1545;not_after;1590;ca;corregimiento
JCNECOCH;Corregimiento de Chiametla;1545;not_after;1566;not_after;corregimiento
JCNECOIT;Corregimiento de Ixtapa;1545;not_after;1590;ca;corregimiento
JCNECOQU;Corregimiento de Quezalapa;1545;not_after;1590;ca;corregimiento
JCNECOTT;Corregimiento de Tecpa;1545;not_after;1590;ca;corregimiento
JCNECOXO;Corregimiento de Xocotlan;1545;not_after;1590;ca;corregimiento
JCNECOXU;Corregimiento de Xuluapa;1567;not_after;1590;ca;corregimiento
JCNECOTC;Corregimiento de Tecoman;1567;not_after;1590;ca;corregimiento
JUNEMXAQ;Corregimiento de Atitalaquia;1531;not_before;1670;not_after;corregimiento
JUNEMXCH;Corregimiento de Chalco;1533;exact;1550;not_before;corregimiento
JUNEPUHN;Corregimiento de Metateyuca;1565;not_after;1579;ca;corregimiento
JUNEVCPN;Jurisdiccion de Panuco;1522;exact;1526;exact;jurisdiccion
JCNEMITU;Corregimiento agregado de Tuzantla;1585;not_after;1599;ca;agregado
JCNEMITU;Partido de Tuzantla;1600;ca;9999;end;partido
JUNEOAMI;Corregimiento de Miahuatlan;1599;ca;1645;arbitrary;corregimiento
JCNEVCTC;Corregimiento de Cetusco;1533;exact;1543;exact;corregimiento
JCNEVCTC;Corregimiento de Tonatico;1544;exact;1599;ca;corregimiento
JUNEPUAM;Corregimiento de Guatinchan;1542;exact;1574;exact;corregimiento
JUNEGJSM;Alcaldia Mayor de San Miguel;1555;exact;1561;not_after;alcaldia_mayor
PTGDDUSO;Alcaldia Mayor de Saltillo;1591;not_before;1699;ca;alcaldia_mayor
PTGDDUSO;Jurisdiccion de Saltillo;1582;exact;1590;not_before;jurisdiccion
JUNEPUTC;Alcaldia Mayor de Tecali;1664;exact;1687;not_after;alcaldia_mayor
JUNEPUTC;Alcaldia Mayor agregada de Tecali;1688;not_after;1716;not_before;alcaldia_mayor
JUNEPUTS;Corregimiento de Tepexi de la Seda;1542;not_before;1664;not_before;corregimiento
JCNEOATI;Corregimiento de Tilantongo;1566;exact;1688;ca;corregimiento
JCNEMXTC;Corregimiento de Tlacozautitlan;1561;not_before;1599;ca;corregimiento
PTNEMXTP;Corregimiento agregado de Tetepango;1558;ca;1590;not_after;agregado
PTNEMXTP;Partido cabecera de Tetepango;1531;ca;1557;ca;cabecera
JCNEMXSY;Corregimiento de Sayula;1551;ca;1599;ca;corregimiento
JCNEMXYE;Corregimiento agregado de Yetecomac;1558;ca;1590;not_after;agregado
JUNEMXTP;Alcaldia Mayor de Minas de Tornacustla;1558;ca;1599;arbitrary;alcaldia_mayor
JCNEVCTE;Corregimiento de Tezayuca;1534;ca;1550;arbitrary;corregimiento
JUNEVCCS;Corregimiento de Guaspaltepec;1600;ca;1651;not_before;corregimiento
JUNEMIPE;Corregimiento de Periban;1583;not_before;1586;not_after;corregimiento
JUNEMIPE;Corregimiento de Periban;1591;not_before;1599;arbitrary;corregimiento
JUNEPUTL;Jurisdiccion de Villa de San Luis;1522;ca;1531;not_after;jurisdiccion
JUNEPUIG;Alcaldia Mayor de Xalapa;1558;exact;1700;arbitrary;alcaldia_mayor
JUNEPUHN;Corregimiento de Metateyuca;1534;exact;1564;not_after;corregimiento
JUNEMIPA;Jurisdiccion de Michoacan;1538;exact;1550;exact;jurisdiccion
JUNEMIVA;Corregimiento de Tzintzuntzan;1531;exact;1550;ca;corregimiento
JUNEMICR;Corregimiento de Matalcingo;1536;not_before;1563;exact;corregimiento
JUNEMICR;Corregimiento de Charo;1564;not_before;1569;not_before;corregimiento
JCNEMIOZ;Corregimiento de Taimeo;1551;ca;1564;not_after;corregimiento
JCNEMIOZ;Corregimiento agregado de Taimeo;1565;not_after;1592;not_after;agregado
JUNESLVE;Alcaldia Mayor de Venado;1770;not_after;1786;exact;alcaldia_mayor
JUNEVCMI;Corregimiento de Misantla;1531;not_before;1599;ca;corregimiento
JUNEVCVA;Jurisdiccion de Villa Rica;1519;exact;1528;exact;jurisdiccion
JCNEVCZO;Corregimiento de Zongolica;1531;not_before;1599;ca;corregimiento
JCNEVCCZ;Corregimiento de Chicuazen;1531;not_before;1565;exact;corregimiento
JCNEVCZE;Corregimiento de Zempoala;1531;not_before;1565;exact;corregimiento
JCNEVCZE;Corregimiento de Zempoala;1566;not_before;1599;ca;corregimiento
JCNEOACN;Corregimiento de Cuahuitlan;1534;ca;1581;ca;corregimiento
JUNEOAJI;Corregimiento de Tututepec;1532;ca;1533;exact;corregimiento
JCNEVCTC;Corregimiento de Tonatico;1600;ca;1607;not_before;corregimiento
JCNEMXOC;Corregimiento de Ocuituco;1531;exact;1534;ca;corregimiento
JUNEMXHJ;Corregimiento de Huejutla;1550;not_after;1649;not_after;corregimiento
JUSDSDTO;Gobernacion de Tortuga;1653;exact;1654;exact;gobernacion
JUSDSDMC;Alcaldia Mayor de Montecristi;1111;start;1603;not_before;alcaldia_mayor
MIGUGUPE;Gobernacion politico-militar de Peten;1787;arbitrary;1808;hgis;gobernacion
JUGUCYTR;Gobernacion político-militar subdelegación de Trujillo;1801;exact;1808;hgis;gobernacion
CGQUMA00;Comandancia General de Maynas;1803;exact;9999;end;comandancia_general
JURPMICA;Subdelegacion de Candelaria;1770;exact;1805;exact;cabecera
JUNEMXTU;Alcaldia Mayor-Subdelegacion de Tula;1787;exact;1808;hgis;alcaldia_mayor
JUNGCAAY;Jurisdiccion-Capitania a Guerra de Ayapel;1759;not_before;1808;hgis;capitania_a_guerra
JUGDSSCH;Provincia de Chametla;1685;exact;9999;end;provincia
JUPEHVHV;Corregimiento de Huancavelica;1581;exact;1600;not_after;corregimiento
JUCCPULA;Corregimiento de Urcosuyo;1574;not_after;1599;arbitrary;corregimiento
JUPECUCL; de Yucay;1574;not_after;1599;arbitrary;corregimiento
JUCCLPOM;Corregimiento de Llacxa;1583;not_after;1599;arbitrary;corregimiento
JUPECUVI;Gobernacion de Vilcabamba;1572;not_after;1613;not_after;corregimiento
JUCCLPSI;Corregimiento de Caracollo;1583;not_after;1599;arbitrary;corregimiento
JUCCPUAZ;Corregimiento de Collasuyo;1583;not_after;1599;arbitrary;corregimiento
JUPEARCV;Corregimiento de Characato;1565;exact;1635;exact;corregimiento
JUPEHUHT;Corregimiento de Azangaro;1583;not_after;1599;arbitrary;corregimiento
JUPEHUCA;Corregimiento de Hananchilques;1583;not_after;1599;arbitrary;corregimiento
JUPELICH;Corregimiento de Arnedo;1574;exact;1630;arbitrary;corregimiento
JUPETATA;Corregimiento de Jarama;1583;not_after;1630;arbitrary;corregimiento
JUPETRPC;Corregimiento de  Pacllas;1565;not_before;1611;exact;corregimiento
JUCCPOLI;Provincia de Lipes;1111;start;1627;not_after;provincia
PRNEMX00;Gobernacion-Capitania General de Nueva España;1529;exact;1534;exact;gobernacion
PRNEMX00;Provincia de Nueva España;1519;exact;1528;exact;provincia
PRGUGU00;Gobernacion-Capitania General de Guatemala;1524;exact;1541;exact;gobernacion
PRNGSF00;Provincia de Nuevo Reino de Granada;1538;exact;1549;exact;provincia
PRNGCA00;Provincia de Nueva Andalucia;1514;exact;1532;exact;provincia
JUNEMXHJ;Alcaldia Mayor de Huejutla;1650;not_after;1956;not_after;alcaldia_mayor
PTGUCRBO;;1111;start;9999;end;
PTGUCRVV;;1111;start;1762;exact;
PTGUCRVV;;1763;exact;1778;exact;
PTGUCRVV;;1779;exact;9999;end;
PTGUCRAL;;1782;not_before;9999;end;
PTGUCRVM;;1111;start;9999;end;
JUGUCRCA;;1111;start;9999;end;
JUGUCRES;;1111;start;9999;end;
JUGUCRTR;Corregimiento de Tucurrique;1591;exact;1599;ca;corregimiento
PTGUCRVC;;1111;start;9999;end;
JUNEMXTP;Alcaldia Mayor de Minas de Tornacustla;1600;arbitrary;1656;not_after;alcaldia_mayor
JUNEMXTH;Corregimiento de Tequecistlan;1600;arbitrary;1640;ca;corregimiento
AUPP0000;Audiencia Real de Puerto Principe;1800;exact;1808;hgis;audiencia
PTGUNICH;;1111;start;9999;end;
AUSD0000;Audiencia Real de Puerto Principe;1800;exact;1808;hgis;audiencia
FRXXXXXX;;1111;start;1808;hgis;
FRMORFXX;Fronteras del Rio Frio y Suerre;1111;start;9999;end;fronteras
JUVEMCLG;Jurisdiccion de La Grita;1625;exact;1808;hgis;jurisdiccion
