Entidad_ID;Variantes;Nivel;overlap_start;overlap_end;Region;Lat_Capital;Lon_Capital
JUNECLCN;California Alta @ California Nueva;Provincia_menor;1804;1808;Nueva Galicia y Septentrion;36.59552;-121.89061
JUNECLCV;California Baja @ California Vieja @ Antigua California;Jurisdiccion;1701;1808;Nueva Galicia y Septentrion;26.01053;-111.34301
JUNECLCV;California Baja @ California Vieja @ Antigua California;Partido;1701;1767;Nueva Galicia y Septentrion;26.01053;-111.34301
JUNECLDN;Departamento del Norte @;Partido;1768;1808;Nueva Galicia y Septentrion;26.01053;-111.34301
JUNECLDS;Departamento del Sur @;Partido;1768;1808;Nueva Galicia y Septentrion;23.80716;-110.05838
JUNECNCA;Carmen @ Laguna de los Terminos;Jurisdiccion;1717;1808;Nueva España;18.6525;-91.8082
JUNECNCA;Carmen @ Laguna de los Terminos;Partido;1701;1808;Nueva España;18.6525;-91.8082
JUNECNCA;Carmen @ Laguna de los Terminos;Provincia;1787;1808;Nueva España;18.6525;-91.8082
JUNECNCA;Carmen @ Laguna de los Terminos;Provincia_mayor;1787;1808;Nueva España;18.6525;-91.8082
JUNECNCA;Carmen @ Laguna de los Terminos;Provincia_menor;1758;1808;Nueva España;18.6525;-91.8082
JUNEGJCE;Celaya @ Celaya y Salvatierra;Jurisdiccion;1571;1808;Nueva España;20.52483;-100.81522
JUNEGJCE;Celaya @ Celaya y Salvatierra;Provincia_menor;1571;1786;Nueva España;20.52483;-100.81522
JUNEGJDO;Dolores @ Congregacion de Dolores;Jurisdiccion;1787;1808;Nueva España;21.15736;-100.93295
JUNEGJDO;Dolores @ Congregacion de Dolores;Partido;1787;1808;Nueva España;21.15736;-100.93295
JUNEGJGJ;Guanajuato @ Guanaxuato;Jurisdiccion;1559;1808;Nueva España;21.01661;-101.25272
JUNEGJGJ;Guanajuato @ Guanaxuato;Partido;1701;1808;Nueva España;21.01661;-101.25272
JUNEGJGJ;Guanajuato @ Guanaxuato;Provincia_menor;1559;1786;Nueva España;21.01661;-101.25272
JUNEGJLE;Villa de Leon @ Leon y Zacatula;Jurisdiccion;1579;1808;Nueva España;21.11956;-101.67622
JUNEGJLE;Villa de Leon @ Leon y Zacatula;Provincia_menor;1579;1786;Nueva España;21.11956;-101.67622
JUNEGJPE;Penjamo @;Jurisdiccion;1793;1808;Nueva España;20.43;-101.7225
JUNEGJPE;Penjamo @;Partido;1787;1808;Nueva España;20.43;-101.7225
JUNEGJPG;Piedra Gorda @ Piedragorda;Jurisdiccion;1793;1808;Nueva España;20.72831;-101.9486
JUNEGJPG;Piedra Gorda @ Piedragorda;Partido;1787;1808;Nueva España;20.72831;-101.9486
JUNEGJSF;San Felipe @;Jurisdiccion;1808;1808;Nueva España;21.47878;-101.21562
JUNEGJSF;San Felipe @;Partido;1787;1808;Nueva España;21.47878;-101.21562
JUNEGJSI;Silao @ Congregacion de Silao;Partido;1787;1808;Nueva España;20.9424;-101.42249
JUNEGJSM;San Miguel el Grande @ San Miguel el Grande y San Felipe @ San Felipe y San Miguel;Jurisdiccion;1562;1808;Nueva España;20.91116;-100.7401
JUNEGJSM;San Miguel el Grande @ San Miguel el Grande y San Felipe @ San Felipe y San Miguel;Provincia_menor;1562;1786;Nueva España;20.91116;-100.7401
JUNEGJSP;San Luis de la Paz @ Minas de Sichu y los Pozos @ Minas de Sichu @ Minas de Xichu @ Sichu y Puxinguia;Jurisdiccion;1552;1808;Nueva España;21.3947;-99.933
JUNEGJSP;San Luis de la Paz @ Minas de Sichu y los Pozos @ Minas de Sichu @ Minas de Xichu @ Sichu y Puxinguia;Partido;1701;1808;Nueva España;21.3947;-99.933
JUNEGJSP;San Luis de la Paz @ Minas de Sichu y los Pozos @ Minas de Sichu @ Minas de Xichu @ Sichu y Puxinguia;Provincia_menor;1552;1786;Nueva España;21.3947;-99.933
JUNEMIAN;Angamacutiro @;Jurisdiccion;1792;1805;Nueva España;20.14972;-101.70833
JUNEMIAN;Angamacutiro @;Partido;1787;1808;Nueva España;20.14972;-101.70833
JUNEMICA;Caracuaro @;Jurisdiccion;1788;1802;Nueva España;19.01611;-101.12583
JUNEMICA;Caracuaro @;Partido;1788;1808;Nueva España;19.01611;-101.12583
JUNEMICD;Chucandiro @ Chocandiro;Jurisdiccion;1788;1803;Nueva España;19.89972;-101.33139
JUNEMICD;Chucandiro @ Chocandiro;Partido;1787;1808;Nueva España;19.89972;-101.33139
JUNEMICH;Chilchota @ Chilchotla;Jurisdiccion;1554;1712;Nueva España;19.84556;-102.12
JUNEMICH;Chilchota @ Chilchotla;Partido;1701;1786;Nueva España;19.84556;-102.12
JUNEMICH;Chilchota @ Chilchotla;Provincia_menor;1600;1712;Nueva España;19.84556;-102.12
JUNEMICI;Cinagua y la Guacana @ Ario @ Santiago Ario @ La Vacana @ La Uacana @ Sinagua y la Guacana @ Cinagua y Aguacana @ Cinagua y Ahuacana @ Cinagua y La Guacana @ Cinagua y La Huacana;Jurisdiccion;1534;1808;Nueva España;18.72028;-101.82296
JUNEMICI;Cinagua y la Guacana @ Ario @ Santiago Ario @ La Vacana @ La Uacana @ Sinagua y la Guacana @ Cinagua y Aguacana @ Cinagua y Ahuacana @ Cinagua y La Guacana @ Cinagua y La Huacana;Partido;1701;1808;Nueva España;18.72028;-101.82296
JUNEMICI;Cinagua y la Guacana @ Ario @ Santiago Ario @ La Vacana @ La Uacana @ Sinagua y la Guacana @ Cinagua y Aguacana @ Cinagua y Ahuacana @ Cinagua y La Guacana @ Cinagua y La Huacana;Provincia_menor;1600;1729;Nueva España;18.72028;-101.82296
JUNEMICL;Cuitzeo de la Laguna @ Cuiseo @  Cuiceo @ Cuisco de la Laguna;Jurisdiccion;1600;1808;Nueva España;19.96861;-101.13972
JUNEMICL;Cuitzeo de la Laguna @ Cuiseo @  Cuiceo @ Cuisco de la Laguna;Partido;1701;1808;Nueva España;19.96861;-101.13972
JUNEMICL;Cuitzeo de la Laguna @ Cuiseo @  Cuiceo @ Cuisco de la Laguna;Provincia_menor;1600;1786;Nueva España;19.96861;-101.13972
JUNEMICO;Cocupao @ Tzintzuntzan;Jurisdiccion;1788;1806;Nueva España;19.66528;-101.52278
JUNEMICO;Cocupao @ Tzintzuntzan;Partido;1787;1808;Nueva España;19.66528;-101.52278
JUNEMICR;Charo @ Matalcingo;Jurisdiccion;1536;1808;Nueva España;19.74556;-101.04444
JUNEMICR;Charo @ Matalcingo;Partido;1701;1808;Nueva España;19.74556;-101.04444
JUNEMICR;Charo @ Matalcingo;Provincia_menor;1707;1725;Nueva España;19.74556;-101.04444
JUNEMIER;Erongaricuaro @;Jurisdiccion;1788;1806;Nueva España;19.58722;-101.72028
JUNEMIER;Erongaricuaro @;Partido;1787;1808;Nueva España;19.58722;-101.72028
JUNEMIHG;Huango @;Jurisdiccion;1787;1803;Nueva España;20.00278;-101.41417
JUNEMIHG;Huango @;Partido;1787;1808;Nueva España;20.00278;-101.41417
JUNEMIHQ;Huaniqueo @ Guaniqueo;Jurisdiccion;1534;1808;Nueva España;19.89861;-101.50444
JUNEMIHQ;Huaniqueo @ Guaniqueo;Partido;1715;1808;Nueva España;19.89861;-101.50444
JUNEMIHS;Huetamo @ Guimeo y Zirandaro @ Huaymeyo @ Huaymeo y Sirandiro @ Huaymeo y Sirandaro @ Minas del Espiritu Santo;Jurisdiccion;1566;1808;Nueva España;18.62639;-100.89694
JUNEMIHS;Huetamo @ Guimeo y Zirandaro @ Huaymeyo @ Huaymeo y Sirandiro @ Huaymeo y Sirandaro @ Minas del Espiritu Santo;Partido;1701;1808;Nueva España;18.62639;-100.89694
JUNEMIHS;Huetamo @ Guimeo y Zirandaro @ Huaymeyo @ Huaymeo y Sirandiro @ Huaymeo y Sirandaro @ Minas del Espiritu Santo;Provincia_menor;1600;1786;Nueva España;18.62639;-100.89694
JUNEMIIN;Indaparapeo @;Jurisdiccion;1787;1800;Nueva España;19.78722;-100.96833
JUNEMIIN;Indaparapeo @;Partido;1787;1808;Nueva España;19.78722;-100.96833
JUNEMIJI;Jiquilpan @ Xiquilpa @ Xiquilpa y Periban @ Xiquilpa y Perivan @ Xiquilpa, Periban y Tinguindin @ San Juan de Periban @ Xiquilpa y Chilchotla;Jurisdiccion;1555;1808;Nueva España;19.99361;-102.71722
JUNEMIJI;Jiquilpan @ Xiquilpa @ Xiquilpa y Periban @ Xiquilpa y Perivan @ Xiquilpa, Periban y Tinguindin @ San Juan de Periban @ Xiquilpa y Chilchotla;Provincia_menor;1600;1786;Nueva España;19.99361;-102.71722
JUNEMIJT;Jaso y Teremendo @ Xasoteremendo @ Xaso y Teremendo @ Jasso y Teremendo @ Xazo y Teremendo @ Jasoteremendo;Jurisdiccion;1532;1719;Nueva España;19.78528;-101.47972
JUNEMIJT;Jaso y Teremendo @ Xasoteremendo @ Xaso y Teremendo @ Jasso y Teremendo @ Xazo y Teremendo @ Jasoteremendo;Partido;1701;1787;Nueva España;19.78528;-101.47972
JUNEMIJT;Jaso y Teremendo @ Xasoteremendo @ Xaso y Teremendo @ Jasso y Teremendo @ Xazo y Teremendo @ Jasoteremendo;Provincia_menor;1715;1719;Nueva España;19.78528;-101.47972
JUNEMIMA;Maravatio @ Maravatio @ Zitacuaro @ Zitacuaro y Angangueo @ Maravatio y Zamora @ Villa de Peñaranda de Bracamonte;Jurisdiccion;1550;1808;Nueva España;19.89278;-100.4425
JUNEMIMA;Maravatio @ Maravatio @ Zitacuaro @ Zitacuaro y Angangueo @ Maravatio y Zamora @ Villa de Peñaranda de Bracamonte;Provincia_menor;1600;1786;Nueva España;19.89278;-100.4425
JUNEMIMO;Motines @ Motines del Oro @ Coahuayana @ Coahuayana @ Coayaguana;Jurisdiccion;1560;1808;Nueva España;18.34056;-103.30778
JUNEMIMO;Motines @ Motines del Oro @ Coahuayana @ Coahuayana @ Coayaguana;Partido;1701;1808;Nueva España;18.34056;-103.30778
JUNEMIMO;Motines @ Motines del Oro @ Coahuayana @ Coahuayana @ Coayaguana;Provincia_menor;1560;1779;Nueva España;18.34056;-103.30778
JUNEMIPA;Patzcuaro @;Jurisdiccion;1790;1808;Nueva España;19.51421;-101.60964
JUNEMIPA;Patzcuaro @;Partido;1787;1808;Nueva España;19.51421;-101.60964
JUNEMIPE;Periban @ Periban y Tarecuato;Jurisdiccion;1583;1599;Nueva España;90;0
JUNEMIPR;Paracho @ Sevina;Jurisdiccion;1791;1808;Nueva España;19.64139;-102.0475
JUNEMIPR;Paracho @ Sevina;Partido;1787;1808;Nueva España;19.64139;-102.0475
JUNEMIPU;Puruandiro @;Jurisdiccion;1792;1808;Nueva España;20.0875;-101.51556
JUNEMIPU;Puruandiro @;Partido;1787;1808;Nueva España;20.0875;-101.51556
JUNEMISC;Santa Clara del Cobre @ Santa Clara de los Cobres;Jurisdiccion;1788;1806;Nueva España;19.40472;-101.63833
JUNEMISC;Santa Clara del Cobre @ Santa Clara de los Cobres;Partido;1787;1808;Nueva España;19.40472;-101.63833
JUNEMITA;Taretan @;Jurisdiccion;1787;1808;Nueva España;19.33333;-101.91806
JUNEMITA;Taretan @;Partido;1787;1808;Nueva España;19.33333;-101.91806
JUNEMITB;Tacambaro @;Jurisdiccion;1788;1808;Nueva España;19.235;-101.45667
JUNEMITB;Tacambaro @;Partido;1787;1808;Nueva España;19.235;-101.45667
JUNEMITC;Tancitaro @ Apatzingan @ y Tapalcatepec @ Tancitaro y Pizandaro @ Tansitaro y Pisandaro @ Tancitaro y Pinzandaro @ Tancitaro, Pizandaro, Cinagua y la Guacana @ Tanzitaro @ Tansitaro @ Tancitaro, Pinzandaro y Motines;Jurisdiccion;1531;1808;Nueva España;19.33694;-102.36306
JUNEMITC;Tancitaro @ Apatzingan @ y Tapalcatepec @ Tancitaro y Pizandaro @ Tansitaro y Pisandaro @ Tancitaro y Pinzandaro @ Tancitaro, Pizandaro, Cinagua y la Guacana @ Tanzitaro @ Tansitaro @ Tancitaro, Pinzandaro y Motines;Provincia_menor;1600;1786;Nueva España;19.33694;-102.36306
JUNEMITG;Tinguindin @ Tinhuindin @ Periban y Tinguindin @ y Tacascuaro @ y Chocandiran @ Chocaman;Jurisdiccion;1536;1712;Nueva España;19.73806;-102.48222
JUNEMITG;Tinguindin @ Tinhuindin @ Periban y Tinguindin @ y Tacascuaro @ y Chocandiran @ Chocaman;Partido;1701;1764;Nueva España;19.73806;-102.48222
JUNEMITG;Tinguindin @ Tinhuindin @ Periban y Tinguindin @ y Tacascuaro @ y Chocandiran @ Chocaman;Provincia_menor;1600;1712;Nueva España;19.73806;-102.48222
JUNEMITI;Tiripetio @ Tiripitio;Jurisdiccion;1551;1808;Nueva España;19.54528;-101.34778
JUNEMITI;Tiripetio @ Tiripitio;Partido;1787;1808;Nueva España;19.54528;-101.34778
JUNEMITP;Tlalpujahua @;Jurisdiccion;1565;1808;Nueva España;19.80648;-100.17353
JUNEMITP;Tlalpujahua @;Partido;1701;1808;Nueva España;19.80648;-100.17353
JUNEMITP;Tlalpujahua @;Provincia_menor;1565;1786;Nueva España;19.80648;-100.17353
JUNEMITX;Taximaroa @;Jurisdiccion;1710;1723;Nueva España;19.69111;-100.55333
JUNEMITZ;Tlazazalca @ La Piedad @ Chilchota y Tlazazalca;Jurisdiccion;1534;1808;Nueva España;20.33861;-102.02472
JUNEMITZ;Tlazazalca @ La Piedad @ Chilchota y Tlazazalca;Provincia_menor;1600;1786;Nueva España;20.33861;-102.02472
JUNEMIUO;Urecho @;Jurisdiccion;1787;1805;Nueva España;19.17265;-101.88389
JUNEMIUO;Urecho @;Partido;1787;1808;Nueva España;19.17265;-101.88389
JUNEMIUR;Uruapan @;Jurisdiccion;1789;1808;Nueva España;19.42611;-102.06139
JUNEMIUR;Uruapan @;Partido;1787;1808;Nueva España;19.42611;-102.06139
JUNEMIVA;Valladolid @ Michoacan @ Mechoacan @ Tzintzuntzan @ Patzcuaro @ Valladolid y Patzcuaro @ Pasquaro @ Valladolid, Patzcuaro, Jaso y Teremendo;Jurisdiccion;1529;1808;Nueva España;19.62778;-101.57861
JUNEMIVA;Valladolid @ Michoacan @ Mechoacan @ Tzintzuntzan @ Patzcuaro @ Valladolid y Patzcuaro @ Pasquaro @ Valladolid, Patzcuaro, Jaso y Teremendo;Partido;1701;1808;Nueva España;19.62778;-101.57861
JUNEMIVA;Valladolid @ Michoacan @ Mechoacan @ Tzintzuntzan @ Patzcuaro @ Valladolid y Patzcuaro @ Pasquaro @ Valladolid, Patzcuaro, Jaso y Teremendo;Provincia_menor;1524;1786;Nueva España;19.62778;-101.57861
JUNEMIZA;Zamora y Jacona @ Zamora y Xacona @ Tacona y Zamora;Jurisdiccion;1544;1808;Nueva España;19.98905;-102.28241
JUNEMIZA;Zamora y Jacona @ Zamora y Xacona @ Tacona y Zamora;Partido;1701;1808;Nueva España;19.98905;-102.28241
JUNEMIZA;Zamora y Jacona @ Zamora y Xacona @ Tacona y Zamora;Provincia_menor;1574;1691;Nueva España;19.98905;-102.28241
JUNEMIZP;Zinapecuaro @ Tzinapecuaro @ Ucareo;Jurisdiccion;1538;1808;Nueva España;19.89833;-100.68639
JUNEMIZP;Zinapecuaro @ Tzinapecuaro @ Ucareo;Partido;1792;1808;Nueva España;19.89833;-100.68639
JUNEMXAC;Acapulco @ Ciudad de los Reyes @ Santos Reyes;Jurisdiccion;1550;1808;Nueva España;16.84865;-99.90849
JUNEMXAC;Acapulco @ Ciudad de los Reyes @ Santos Reyes;Partido;1701;1808;Nueva España;16.84865;-99.90849
JUNEMXAC;Acapulco @ Ciudad de los Reyes @ Santos Reyes;Provincia;1710;1786;Nueva España;16.84865;-99.90849
JUNEMXAC;Acapulco @ Ciudad de los Reyes @ Santos Reyes;Provincia_menor;1550;1786;Nueva España;16.84865;-99.90849
JUNEMXAP;Apan @ Apa y Tepeapulco @ Apa;Jurisdiccion;1531;1808;Nueva España;19.71;-98.44972
JUNEMXAP;Apan @ Apa y Tepeapulco @ Apa;Partido;1701;1808;Nueva España;19.71;-98.44972
JUNEMXAP;Apan @ Apa y Tepeapulco @ Apa;Provincia_menor;1600;1786;Nueva España;19.71;-98.44972
JUNEMXAQ;Atitalaquia @;Jurisdiccion;1531;1719;Nueva España;20.05917;-99.21972
JUNEMXAQ;Atitalaquia @;Partido;1701;1757;Nueva España;20.05917;-99.21972
JUNEMXAQ;Atitalaquia @;Provincia_menor;1600;1719;Nueva España;20.05917;-99.21972
JUNEMXAT;Actopan @ Ixcuinquitlapilco @ Octupa @ Octupa, Yxcuin y Cuitlapilco @ Octupa e Iscuintlapilco;Jurisdiccion;1531;1808;Nueva España;20.26694;-98.94472
JUNEMXAT;Actopan @ Ixcuinquitlapilco @ Octupa @ Octupa, Yxcuin y Cuitlapilco @ Octupa e Iscuintlapilco;Partido;1531;1808;Nueva España;20.26694;-98.94472
JUNEMXAT;Actopan @ Ixcuinquitlapilco @ Octupa @ Octupa, Yxcuin y Cuitlapilco @ Octupa e Iscuintlapilco;Provincia_menor;1568;1786;Nueva España;20.26694;-98.94472
JUNEMXCA;Cadereyta @ Cadereyta y Escanela @ minas de Escanela @ Minas de Escanela, Cerro Gordo y río de las Palmas y valles de Conca, Pamíes, Puxinguía;Jurisdiccion;1615;1808;Nueva España;21.12222;-99.5275
JUNEMXCA;Cadereyta @ Cadereyta y Escanela @ minas de Escanela @ Minas de Escanela, Cerro Gordo y río de las Palmas y valles de Conca, Pamíes, Puxinguía;Partido;1701;1808;Nueva España;21.12222;-99.5275
JUNEMXCA;Cadereyta @ Cadereyta y Escanela @ minas de Escanela @ Minas de Escanela, Cerro Gordo y río de las Palmas y valles de Conca, Pamíes, Puxinguía;Provincia_menor;1615;1786;Nueva España;21.12222;-99.5275
JUNEMXCH;Chalco @ Chalco y Tlalmanalco @ Chalco-Tlalmanalco @ Chalco Talmanalco @ Chalco y Tlayacapa @ Chalco y Hayacapa @ Chalco Talmanalco @ Chalco Talmanalco, agregao de Tlayacapa;Jurisdiccion;1533;1808;Nueva España;19.20444;-98.8025
JUNEMXCH;Chalco @ Chalco y Tlalmanalco @ Chalco-Tlalmanalco @ Chalco Talmanalco @ Chalco y Tlayacapa @ Chalco y Hayacapa @ Chalco Talmanalco @ Chalco Talmanalco, agregao de Tlayacapa;Provincia_menor;1551;1786;Nueva España;19.20444;-98.8025
JUNEMXCL;Chilapa @ Provincia de Chilapa @ Tlacozautitlan @ Tlalcozautitlan @ Chilapan @ Chilapam @ Chilapa y Chisla @ Chiapa y Tixtla;Jurisdiccion;1532;1808;Nueva España;17.59861;-99.17667
JUNEMXCL;Chilapa @ Provincia de Chilapa @ Tlacozautitlan @ Tlalcozautitlan @ Chilapan @ Chilapam @ Chilapa y Chisla @ Chiapa y Tixtla;Partido;1787;1808;Nueva España;17.59861;-99.17667
JUNEMXCL;Chilapa @ Provincia de Chilapa @ Tlacozautitlan @ Tlalcozautitlan @ Chilapan @ Chilapam @ Chilapa y Chisla @ Chiapa y Tixtla;Provincia_menor;1556;1696;Nueva España;17.59861;-99.17667
JUNEMXCN;Cuautitlan @ Guautitlan @ Cuauhtitlan @ Quautitlan @ Cuautitlan y Tepozotlan;Jurisdiccion;1566;1808;Nueva España;19.66222;-99.20754
JUNEMXCN;Cuautitlan @ Guautitlan @ Cuauhtitlan @ Quautitlan @ Cuautitlan y Tepozotlan;Partido;1701;1808;Nueva España;19.66222;-99.20754
JUNEMXCN;Cuautitlan @ Guautitlan @ Cuauhtitlan @ Quautitlan @ Cuautitlan y Tepozotlan;Provincia_menor;1566;1786;Nueva España;19.66222;-99.20754
JUNEMXCO;Coatepec @ Coatepec Chalco @ Coatepeque @ Guautepec @ Guautepeque;Jurisdiccion;1534;1808;Nueva España;19.38389;-98.84611
JUNEMXCO;Coatepec @ Coatepec Chalco @ Coatepeque @ Guautepec @ Guautepeque;Partido;1701;1808;Nueva España;19.38389;-98.84611
JUNEMXCO;Coatepec @ Coatepec Chalco @ Coatepeque @ Guautepec @ Guautepeque;Provincia_menor;1600;1786;Nueva España;19.38389;-98.84611
JUNEMXCT;Cuautla Amilpas @ Cuautla @ Coautla @ Minas de Guautla @ Coyuco;Jurisdiccion;1570;1808;Nueva España;18.81167;-98.95472
JUNEMXCT;Cuautla Amilpas @ Cuautla @ Coautla @ Minas de Guautla @ Coyuco;Provincia_menor;1570;1786;Nueva España;18.81167;-98.95472
JUNEMXCV;Cuernavaca @;Jurisdiccion;1529;1808;Nueva España;18.91861;-99.23417
JUNEMXCV;Cuernavaca @;Partido;1701;1808;Nueva España;18.91861;-99.23417
JUNEMXCV;Cuernavaca @;Provincia_menor;1570;1725;Nueva España;18.91861;-99.23417
JUNEMXCY;Coyoacan @ Cuyoacan;Jurisdiccion;1600;1808;Nueva España;19.35;-99.16167
JUNEMXCY;Coyoacan @ Cuyoacan;Partido;1701;1808;Nueva España;19.35;-99.16167
JUNEMXCY;Coyoacan @ Cuyoacan;Provincia_menor;1707;1725;Nueva España;19.35;-99.16167
JUNEMXEC;Ecatepec @ San Cristobal Ecatepec @ Chiconautla;Jurisdiccion;1532;1808;Nueva España;19.62972;-98.99722
JUNEMXEC;Ecatepec @ San Cristobal Ecatepec @ Chiconautla;Partido;1701;1808;Nueva España;19.62972;-98.99722
JUNEMXEC;Ecatepec @ San Cristobal Ecatepec @ Chiconautla;Provincia_menor;1600;1786;Nueva España;19.62972;-98.99722
JUNEMXHJ;Huejutla @ Huexutla @ Guejutla @ Guaxutla @;Jurisdiccion;1600;1808;Nueva España;21.14028;-98.42
JUNEMXHJ;Huejutla @ Huexutla @ Guejutla @ Guaxutla @;Partido;1701;1808;Nueva España;21.14028;-98.42
JUNEMXHJ;Huejutla @ Huexutla @ Guejutla @ Guaxutla @;Provincia_menor;1600;1786;Nueva España;21.14028;-98.42
JUNEMXHU;Huichapan @ Xilotepec @ Guichapa @ Jilotepec @ Xilotepeque @ Jilotepeque @ Guachiapa @ Hueychiapa @ Gilotepec y Guichapa @ Huichiapa;Jurisdiccion;1548;1808;Nueva España;19.95417;-99.53444
JUNEMXHU;Huichapan @ Xilotepec @ Guichapa @ Jilotepec @ Xilotepeque @ Jilotepeque @ Guachiapa @ Hueychiapa @ Gilotepec y Guichapa @ Huichiapa;Partido;1701;1808;Nueva España;19.95417;-99.53444
JUNEMXHU;Huichapan @ Xilotepec @ Guichapa @ Jilotepec @ Xilotepeque @ Jilotepeque @ Guachiapa @ Hueychiapa @ Gilotepec y Guichapa @ Huichiapa;Provincia_menor;1548;1786;Nueva España;19.95417;-99.53444
JUNEMXIG;Iguala @ Ihuala @ Yguala @ Tepecocuilco;Jurisdiccion;1556;1775;Nueva España;18.34361;-99.53917
JUNEMXIG;Iguala @ Ihuala @ Yguala @ Tepecocuilco;Partido;1701;1786;Nueva España;18.34361;-99.53917
JUNEMXIG;Iguala @ Ihuala @ Yguala @ Tepecocuilco;Provincia_menor;1600;1775;Nueva España;18.34361;-99.53917
JUNEMXIH;Ixtlahuaca @ Mequetepeque @ Istlavaca @ Valle de Matalcingo @ Huitzitzilapa y Valle de Matalcingo @ Ixtlahuaca y Metepec @ Ixtlahuac @ Istlehusicar @ Istlaguaca y Metepeque;Jurisdiccion;1600;1808;Nueva España;19.56889;-99.76694
JUNEMXIH;Ixtlahuaca @ Mequetepeque @ Istlavaca @ Valle de Matalcingo @ Huitzitzilapa y Valle de Matalcingo @ Ixtlahuaca y Metepec @ Ixtlahuac @ Istlehusicar @ Istlaguaca y Metepeque;Partido;1701;1808;Nueva España;19.56889;-99.76694
JUNEMXIH;Ixtlahuaca @ Mequetepeque @ Istlavaca @ Valle de Matalcingo @ Huitzitzilapa y Valle de Matalcingo @ Ixtlahuaca y Metepec @ Ixtlahuac @ Istlehusicar @ Istlaguaca y Metepeque;Provincia_menor;1551;1786;Nueva España;19.56889;-99.76694
JUNEMXIM;Ixmiquilpan @ Esmiquilpa;Jurisdiccion;1600;1808;Nueva España;20.48222;-99.21861
JUNEMXIM;Ixmiquilpan @ Esmiquilpa;Partido;1701;1808;Nueva España;20.48222;-99.21861
JUNEMXIM;Ixmiquilpan @ Esmiquilpa;Provincia_menor;1549;1786;Nueva España;20.48222;-99.21861
JUNEMXIT;Ixcateopan @ Escateopan @ Escateupan @ Iscateupa @ Yscateopa  @ Ixcateupa @ Iscateupan;Jurisdiccion;1534;1670;Nueva España;18.50306;-99.79361
JUNEMXIT;Ixcateopan @ Escateopan @ Escateupan @ Iscateupa @ Yscateopa  @ Ixcateupa @ Iscateupan;Partido;1701;1750;Nueva España;18.50306;-99.79361
JUNEMXIT;Ixcateopan @ Escateopan @ Escateupan @ Iscateupa @ Yscateopa  @ Ixcateupa @ Iscateupan;Provincia_menor;1600;1670;Nueva España;18.50306;-99.79361
JUNEMXLE;Lerma @ Talasco @ Lerma y Tarasquillo;Jurisdiccion;1600;1808;Nueva España;19.32778;-99.46
JUNEMXLE;Lerma @ Talasco @ Lerma y Tarasquillo;Partido;1701;1808;Nueva España;19.32778;-99.46
JUNEMXLE;Lerma @ Talasco @ Lerma y Tarasquillo;Provincia_menor;1600;1786;Nueva España;19.32778;-99.46
JUNEMXMA;Malinalco @ Tenancingo @ Maninalco;Jurisdiccion;1600;1808;Nueva España;18.94833;-99.49472
JUNEMXMA;Malinalco @ Tenancingo @ Maninalco;Partido;1701;1808;Nueva España;18.94833;-99.49472
JUNEMXMA;Malinalco @ Tenancingo @ Maninalco;Provincia_menor;1550;1786;Nueva España;18.94833;-99.49472
JUNEMXMC;Metepec @ Metepec y Sicantepec @ Metepeque y Sinacantepeque @ Metepec y Sanacantepec @ Metepec y Zinacantepec;Jurisdiccion;1763;1808;Nueva España;19.25111;-99.60472
JUNEMXMC;Metepec @ Metepec y Sicantepec @ Metepeque y Sinacantepeque @ Metepec y Sanacantepec @ Metepec y Zinacantepec;Partido;1763;1808;Nueva España;19.25111;-99.60472
JUNEMXMC;Metepec @ Metepec y Sicantepec @ Metepeque y Sinacantepeque @ Metepec y Sanacantepec @ Metepec y Zinacantepec;Provincia_menor;1763;1786;Nueva España;19.25111;-99.60472
JUNEMXMI;Mizquiaguala @ Mizquiahuala @  Misquiahuala @ Atengo  y Misquiahuala @ Mixquiahuala;Jurisdiccion;1531;1689;Nueva España;20.23111;-99.21306
JUNEMXMI;Mizquiaguala @ Mizquiahuala @  Misquiahuala @ Atengo  y Misquiahuala @ Mixquiahuala;Partido;1701;1762;Nueva España;20.23111;-99.21306
JUNEMXMI;Mizquiaguala @ Mizquiahuala @  Misquiahuala @ Atengo  y Misquiahuala @ Mixquiahuala;Provincia_menor;1600;1689;Nueva España;20.23111;-99.21306
JUNEMXMT;Metztitlan @ Meztitlan @ Mextitlan @ Metztitlan de la Sierra @ Meztitlan @ Meztitlan de la Sierra, Molango y Malila;Jurisdiccion;1600;1808;Nueva España;20.78556;-98.72917
JUNEMXMT;Metztitlan @ Meztitlan @ Mextitlan @ Metztitlan de la Sierra @ Meztitlan @ Meztitlan de la Sierra, Molango y Malila;Partido;1701;1808;Nueva España;20.78556;-98.72917
JUNEMXMT;Metztitlan @ Meztitlan @ Mextitlan @ Metztitlan de la Sierra @ Meztitlan @ Meztitlan de la Sierra, Molango y Malila;Provincia_menor;1531;1786;Nueva España;20.78556;-98.72917
JUNEMXMX;Mexico @;Jurisdiccion;1524;1808;Nueva España;19.43379;-99.13313
JUNEMXMX;Mexico @;Partido;1701;1808;Nueva España;19.43379;-99.13313
JUNEMXMX;Mexico @;Provincia_menor;1524;1786;Nueva España;19.43379;-99.13313
