Entidad;tipo;Label;Ent_sup;sup_tipo;sup_Label;START;START_ex;END;END_ex;St_i;St_i_ex;END_i;END_i_ex;S;E;auto;clip;sup_is_cabecera
PRNGCA00;Gobernacion-Comandancia General;Cartagena;SUNG0000;Virreinato;Nueva Granada;1740;ca;1808;hgis;1740;exact;1808;hgis;1740;1808;3003;;
PRNGSO00;Corregimiento;Socorro;SUNG0000;Virreinato;Nueva Granada;1795;exact;1808;hgis;1740;exact;1808;hgis;1795;1808;3004;;
JUQUCHCH;Tenencia de corregimiento;Chimbo;SUPE0000;Gobernacion-Capitania General;Nueva Castilla;1534;exact;1564;not_before;1534;exact;1541;exact;1534;1541;3005;;
JUQURBRB;Tenencia de corregimiento;Riobamba;SUPE0000;Gobernacion-Capitania General;Nueva Castilla;1534;exact;1564;not_before;1534;exact;1541;exact;1534;1541;3006;;
JUQUOTOT;Tenencia de corregimiento;Otavalo;SUPE0000;Gobernacion-Capitania General;Nueva Castilla;1535;exact;1564;not_before;1534;exact;1541;exact;1535;1541;3007;;
PRNGPA00;Gobernacion-Capitania General;Tierra Firme;SUPE0000;Gobernacion-Capitania General;Nueva Castilla;1539;exact;1716;exact;1534;exact;1541;exact;1539;1541;3009;;
SUCH0000;Gobernacion-Capitania General;Chile;SUPE0000;Gobernacion-Capitania General;Nueva Castilla;1541;exact;1785;exact;1534;exact;1541;exact;1541;1541;3010;;
PRQUPO00;Gobernacion;Popayan;SUPE0000;Gobernacion-Capitania General;Nueva Castilla;1540;exact;1716;exact;1534;exact;1541;exact;1540;1541;3011;;
PRPENT00;Gobernacion-Capitania General;Nueva Toledo;SUPE0000;Gobernacion-Capitania General;Nueva Castilla;1534;exact;1537;exact;1534;exact;1541;exact;1534;1537;3012;;
SUNG0000;Gobernacion-Capitania General;Nuevo Reino de Granada;SUPE0000;Virreinato;Peru;1724;exact;1739;exact;1542;exact;1808;hgis;1724;1739;3013;;
PRRPBA00;Gobernacion-Capitania General;Rio de la Plata;SUPE0000;Virreinato;Peru;1620;exact;1776;exact;1542;exact;1808;hgis;1620;1776;3014;;
PRRPPA00;Gobernacion-Capitania General;Paraguay;SUPE0000;Virreinato;Peru;1620;exact;1730;exact;1542;exact;1808;hgis;1620;1730;3015;;
PRRPPA00;Gobernacion-Capitania General;Paraguay;SUPE0000;Virreinato;Peru;1735;exact;1776;exact;1542;exact;1808;hgis;1735;1776;3016;;
AUPA0000;Audiencia Real;Panama;SUPE0000;Virreinato;Peru;1724;exact;1739;exact;1542;exact;1808;hgis;1724;1739;3017;;
AUPA0000;Audiencia Real;Panama;SUPE0000;Virreinato;Peru;1565;exact;1716;exact;1542;exact;1808;hgis;1565;1716;3018;;
